SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,InternetService,AutoPayment_flag,Charges,Contract_months,PaymentMethod_simple,Demand,Class_flag
0,0,0,1,0,0,0,0,0,0,0,0,19.9,1,Mailed check,283.75,0
1,0,0,1,0,1,1,0,1,1,1,1,108.15,1,Automatic,4600.7,1
1,0,0,1,1,0,0,1,0,1,1,0,101.05,1,Electronic check,5594.0,0
0,0,0,1,0,0,0,0,1,0,1,1,59.1,12,Automatic,772.85,0
0,0,0,1,0,0,0,0,0,0,1,0,71.35,1,Electronic check,71.35,1
0,1,1,1,0,1,1,0,0,1,1,0,55.85,12,Mailed check,857.8,0
0,1,1,1,1,1,1,0,0,1,1,0,106.05,1,Electronic check,7554.05,0
1,1,0,1,1,1,1,1,0,1,1,1,84.1,24,Automatic,5981.65,0
0,1,1,1,0,0,0,1,0,1,1,1,75.3,1,Automatic,1702.9,0
0,0,1,1,1,0,0,0,0,0,0,0,24.7,1,Mailed check,467.15,0
0,0,0,1,0,0,0,0,0,1,0,0,20.15,1,Mailed check,20.15,1
0,0,1,1,0,0,0,0,0,0,1,1,69.75,1,Automatic,69.75,1
1,1,0,1,1,0,0,0,0,1,1,0,93.2,1,Electronic check,2931.0,1
0,1,1,1,0,0,0,0,0,0,1,0,80.85,1,Electronic check,1400.85,1
0,0,0,0,0,1,1,0,0,1,1,0,33.65,1,Electronic check,137.85,1
0,0,0,1,1,0,0,1,0,0,1,0,55.8,12,Electronic check,1941.5,0
0,0,0,0,0,0,1,1,1,0,1,1,39.7,24,Automatic,1932.75,0
0,1,1,0,0,0,0,0,1,1,1,1,29.5,1,Automatic,1423.05,0
0,0,1,1,0,0,0,0,0,0,0,1,20.15,24,Automatic,970.85,0
0,1,0,1,1,1,1,1,1,0,1,1,79.55,24,Automatic,5810.9,0
0,0,1,1,1,0,0,0,0,0,0,1,24.8,1,Automatic,223.9,0
0,0,0,1,0,0,0,0,0,0,0,0,19.65,1,Mailed check,391.7,0
0,0,0,1,0,0,0,0,0,1,1,0,79.95,1,Electronic check,79.95,1
0,0,0,1,0,0,0,0,0,0,0,0,19.3,1,Electronic check,19.3,1
0,0,0,1,0,0,0,1,0,1,1,0,94.05,1,Electronic check,811.65,0
0,0,0,1,1,1,0,0,0,0,1,0,90.75,1,Mailed check,174.75,0
0,1,0,1,1,0,0,0,1,1,1,1,78.85,1,Automatic,3126.85,0
0,1,0,1,1,0,0,1,0,0,1,1,99.5,12,Automatic,6841.45,0
0,1,0,1,1,1,0,1,1,1,1,0,99.2,12,Electronic check,3754.6,1
0,0,1,1,1,0,0,1,0,1,1,1,80.55,1,Automatic,1406.65,0
1,1,0,1,0,0,0,0,0,1,1,0,70.2,1,Electronic check,834.7,0
0,1,0,1,1,0,0,0,0,1,1,1,85.2,1,Automatic,627.4,1
0,0,0,1,1,0,0,0,0,0,1,0,75.25,1,Electronic check,242.0,1
0,1,1,1,0,1,0,0,0,0,1,1,59.45,12,Automatic,3157.0,0
0,1,0,1,1,0,1,1,0,1,1,0,93.35,1,Electronic check,3092.0,0
0,0,0,1,0,0,0,0,0,0,1,1,44.95,1,Automatic,2168.9,0
0,0,0,1,1,0,0,0,0,0,0,1,26.1,24,Automatic,980.35,0
0,0,0,1,0,0,0,0,0,0,0,0,20.2,1,Electronic check,65.95,0
0,1,1,1,0,0,0,0,0,0,0,0,21.25,24,Mailed check,711.9,0
0,0,0,1,1,1,0,0,1,0,1,0,59.4,12,Electronic check,1952.8,0
0,1,1,1,1,0,1,1,0,1,1,1,95.0,12,Automatic,4368.85,0
0,0,0,1,0,1,1,0,1,1,1,0,61.9,1,Mailed check,2647.1,0
0,0,0,1,1,1,1,1,1,1,1,0,118.65,24,Electronic check,8477.6,0
0,0,0,1,1,0,0,1,0,0,1,0,54.35,1,Electronic check,54.35,1
0,1,1,0,0,1,1,1,1,0,1,1,64.45,24,Automatic,4528.0,0
0,1,1,1,0,0,0,0,0,1,1,0,80.15,1,Electronic check,1790.65,0
0,1,1,1,0,0,0,0,0,1,0,1,20.2,12,Automatic,845.6,0
0,1,1,1,0,0,0,0,0,0,0,0,21.0,24,Mailed check,1210.3,0
0,0,0,1,0,0,0,0,0,0,0,0,20.45,1,Mailed check,20.45,0
0,0,0,1,1,0,0,0,1,1,1,0,75.85,12,Mailed check,854.45,0
0,0,0,1,1,0,1,0,0,1,1,0,80.45,1,Electronic check,2429.1,0
0,1,0,0,0,0,0,0,0,1,1,0,24.95,1,Electronic check,100.4,1
0,1,1,1,1,1,0,0,0,1,1,0,75.5,24,Electronic check,5229.45,0
0,0,0,1,0,0,0,0,0,0,1,0,44.45,1,Mailed check,44.45,0
0,1,0,0,0,1,1,1,0,1,1,0,42.35,12,Electronic check,1716.45,1
0,1,1,1,1,1,1,1,0,1,1,1,74.55,1,Automatic,3023.55,0
0,0,0,1,1,0,0,0,0,1,1,0,75.3,1,Electronic check,75.3,1
0,0,0,1,1,1,1,0,0,1,1,0,94.8,12,Electronic check,4837.6,1
0,1,1,0,0,1,0,1,1,0,1,1,48.15,24,Automatic,2032.3,0
0,1,1,1,0,0,0,0,0,0,0,0,19.65,12,Mailed check,436.9,0
1,0,0,1,0,0,0,0,0,1,1,0,70.55,1,Electronic check,70.55,1
0,0,0,1,0,0,0,0,0,0,0,0,20.15,1,Mailed check,20.15,0
0,0,0,1,1,1,1,0,0,1,1,1,106.6,1,Automatic,5893.95,0
0,0,1,1,1,0,1,0,0,1,1,0,91.0,1,Electronic check,1430.05,0
0,1,1,1,1,0,0,0,0,1,0,1,25.4,24,Automatic,313.0,0
0,1,1,1,0,1,0,1,1,0,1,1,69.95,24,Automatic,3871.85,0
0,0,0,1,0,0,0,0,0,1,1,0,66.85,1,Electronic check,458.1,0
0,1,1,1,1,0,0,0,0,0,1,1,86.15,1,Automatic,2745.7,1
0,1,1,1,0,0,0,0,0,0,0,0,20.15,1,Electronic check,341.35,0
0,0,1,1,0,1,0,1,0,0,1,0,64.85,12,Mailed check,1336.8,0
1,1,0,1,1,0,0,1,0,0,1,0,74.85,24,Electronic check,2181.75,0
0,0,0,1,0,0,0,0,1,1,1,0,50.5,1,Mailed check,147.75,0
0,0,0,1,0,0,0,1,0,0,1,0,72.9,1,Electronic check,818.45,0
0,0,0,1,1,1,1,1,1,1,1,1,115.05,12,Automatic,7133.45,0
0,0,0,1,0,0,0,0,0,0,0,0,19.0,1,Electronic check,348.8,0
0,0,1,1,0,0,0,0,0,0,0,0,19.55,1,Mailed check,128.6,0
0,0,0,1,1,0,0,1,0,1,1,0,101.1,12,Electronic check,4674.4,0
0,0,0,1,1,0,0,0,0,1,1,0,84.1,1,Electronic check,1737.45,0
0,0,0,1,1,0,0,0,0,1,0,1,24.15,24,Automatic,1498.85,0
0,0,0,1,1,0,0,0,0,1,1,0,50.1,1,Electronic check,50.1,0
0,1,0,1,0,0,0,1,0,1,1,0,74.6,1,Electronic check,1797.75,0
0,0,1,1,0,0,0,0,0,0,0,0,19.75,24,Mailed check,498.1,0
0,1,0,1,1,0,0,0,0,1,1,0,85.0,1,Electronic check,2624.25,1
0,0,0,1,0,0,0,0,0,0,1,0,80.55,1,Electronic check,184.1,1
0,1,0,1,1,0,1,1,0,1,1,1,106.8,12,Automatic,5498.8,0
0,1,1,1,1,1,0,1,1,1,1,0,84.5,24,Electronic check,4845.4,0
0,0,0,1,1,0,0,0,0,0,0,1,25.05,24,Automatic,369.1,0
0,1,1,1,0,1,1,1,1,1,1,1,83.7,24,Automatic,6096.9,0
0,0,0,1,0,0,0,1,0,1,1,0,75.8,1,Electronic check,160.75,1
0,1,0,1,1,0,1,1,0,0,1,1,96.6,1,Automatic,2684.35,0
1,1,0,1,1,0,0,1,0,1,1,0,98.5,1,Electronic check,3004.15,1
0,1,1,1,0,1,1,1,1,1,1,1,101.1,24,Automatic,6994.8,0
0,0,0,1,0,0,0,0,0,0,0,0,20.2,12,Mailed check,273.25,0
1,1,0,1,1,1,1,1,1,1,1,0,94.05,12,Electronic check,5483.9,0
1,1,0,1,1,0,0,0,0,1,1,0,95.25,1,Electronic check,1233.65,1
1,1,0,1,1,0,0,0,0,1,1,0,74.4,1,Mailed check,527.9,1
0,1,0,1,0,1,0,1,1,0,1,0,81.0,24,Mailed check,4985.9,0
0,0,0,1,0,1,0,1,1,1,1,0,60.25,12,Electronic check,1258.35,0
0,0,0,1,0,0,0,1,0,0,1,0,60.85,1,Electronic check,111.4,0
0,0,0,1,0,0,0,0,0,0,1,1,43.95,1,Automatic,43.95,0
0,0,0,1,0,0,0,1,0,0,1,0,86.05,1,Electronic check,308.1,0
0,0,0,1,0,0,0,0,0,0,0,1,20.25,12,Automatic,383.65,0
0,0,0,1,0,0,0,0,1,0,1,0,85.15,1,Electronic check,2555.9,1
0,1,1,1,0,0,0,0,0,1,0,1,19.4,24,Automatic,1284.2,0
1,1,0,1,1,1,1,1,0,1,1,1,102.65,24,Automatic,7550.3,0
0,1,0,1,0,0,0,0,0,0,0,1,19.9,24,Automatic,1110.05,0
0,0,0,1,0,0,0,0,0,0,0,0,19.55,12,Electronic check,99.6,0
1,1,0,1,0,0,1,1,1,1,1,1,95.5,24,Automatic,6707.15,0
0,1,1,1,1,0,1,1,1,1,1,1,84.15,12,Automatic,4164.4,0
0,1,1,1,1,0,0,1,1,1,1,0,103.2,24,Electronic check,5873.75,0
0,0,0,1,0,0,0,0,1,1,1,1,50.2,1,Automatic,109.25,0
1,0,0,1,1,0,0,1,0,1,1,0,88.55,1,Electronic check,179.25,1
0,1,1,1,1,1,0,0,0,0,1,0,54.75,1,Electronic check,1338.15,1
0,1,1,1,0,0,0,0,0,0,0,1,19.95,24,Automatic,862.4,0
0,1,0,1,1,1,1,1,1,1,1,0,116.25,24,Electronic check,8564.75,0
0,0,0,0,0,0,0,0,1,1,1,0,31.2,1,Electronic check,926.2,0
0,1,1,1,1,0,0,0,0,0,0,1,24.45,24,Automatic,1718.2,0
0,1,0,1,1,0,1,1,1,0,1,1,84.2,24,Automatic,5956.85,0
1,0,0,1,0,0,0,0,0,1,1,0,91.3,1,Electronic check,91.3,1
1,1,0,1,0,1,1,1,1,1,1,1,85.65,24,Automatic,4824.45,0
0,0,1,1,0,0,0,0,0,1,0,0,21.2,12,Mailed check,1238.65,0
0,0,0,1,0,0,0,0,0,1,1,0,79.5,1,Electronic check,79.5,1
0,1,0,1,1,0,0,0,0,0,0,0,25.55,12,Mailed check,672.2,0
0,1,1,1,0,0,0,0,0,0,0,0,20.2,1,Mailed check,382.2,0
0,1,0,1,1,0,0,0,1,0,1,0,63.85,1,Electronic check,4264.6,0
0,1,1,1,1,0,0,1,1,1,1,0,61.95,12,Mailed check,1070.7,0
0,1,1,1,1,0,0,0,0,0,0,0,25.75,24,Mailed check,1345.85,0
0,0,0,1,0,0,1,0,0,0,1,0,58.2,12,Electronic check,1045.25,0
0,0,0,1,0,1,1,1,1,0,1,1,85.85,12,Automatic,3003.55,0
1,1,0,1,0,0,0,0,0,1,1,0,70.1,1,Mailed check,467.55,1
0,1,1,1,1,1,1,1,1,1,1,1,104.9,12,Automatic,7537.5,0
0,1,1,1,1,1,1,1,0,1,1,0,111.3,12,Electronic check,7482.1,1
1,0,0,1,0,0,1,1,0,1,1,0,99.85,12,Electronic check,3343.15,0
1,1,0,1,1,0,1,1,0,1,1,1,95.25,1,Automatic,5427.05,1
0,1,0,1,0,0,0,1,0,1,1,0,86.25,1,Electronic check,587.1,1
1,1,0,1,1,0,0,1,0,1,1,0,100.8,1,Electronic check,100.8,1
0,1,0,1,0,0,0,0,0,1,0,1,19.55,1,Automatic,161.15,0
0,0,0,1,1,0,0,1,1,0,1,0,104.0,24,Electronic check,7028.5,0
0,1,0,1,1,1,0,1,0,1,1,0,104.4,12,Mailed check,5232.9,0
0,0,0,1,0,0,0,0,0,0,0,0,19.5,12,Mailed check,225.85,0
0,1,1,1,1,0,0,0,0,0,0,1,25.25,24,Automatic,274.7,0
0,0,0,1,0,0,1,0,0,1,1,0,86.3,1,Electronic check,1180.95,1
0,1,0,0,0,1,0,1,1,1,1,1,49.85,24,Automatic,3370.2,0
1,0,0,1,1,1,0,1,1,1,1,1,108.95,1,Automatic,7111.3,0
0,1,1,1,1,1,1,1,1,0,1,1,89.9,24,Automatic,5958.85,0
0,1,1,1,0,1,0,1,1,1,1,1,82.0,24,Automatic,5999.85,0
1,0,0,1,0,0,0,0,0,0,1,0,89.95,1,Electronic check,1648.45,0
0,1,0,1,0,1,1,0,1,1,1,1,79.35,24,Automatic,5753.25,0
0,1,1,1,0,1,1,1,1,0,1,1,64.05,24,Automatic,4492.9,0
0,1,1,1,1,0,0,1,0,1,1,1,101.15,1,Automatic,3956.7,0
0,0,0,1,1,0,1,0,0,1,1,0,89.95,1,Electronic check,2625.55,1
1,1,0,1,0,0,1,0,0,1,1,0,76.45,1,Electronic check,1233.4,1
0,0,0,0,0,0,1,0,0,1,1,0,39.1,12,Electronic check,1309.0,0
0,1,1,0,0,1,0,0,1,0,1,0,34.6,24,Mailed check,813.45,0
0,1,1,1,0,0,0,0,0,1,0,0,19.55,12,Electronic check,1108.8,0
1,1,0,1,1,0,1,0,1,1,1,1,104.45,24,Automatic,7349.35,0
0,1,0,1,0,0,0,0,0,0,1,0,70.5,1,Electronic check,294.2,0
0,1,1,1,0,0,0,0,0,0,0,0,20.35,24,Mailed check,929.2,0
0,0,0,1,0,0,0,0,0,1,1,0,70.0,1,Electronic check,740.0,1
0,1,1,1,0,0,0,0,0,0,0,1,19.45,24,Automatic,754.5,0
0,0,0,1,0,1,1,0,1,1,1,0,69.9,1,Mailed check,3883.3,0
0,1,1,1,1,0,1,0,1,0,1,0,59.7,24,Mailed check,1414.2,0
0,1,1,1,1,1,1,1,0,1,1,1,78.35,12,Automatic,3211.2,0
1,0,0,1,0,0,0,0,0,1,1,0,71.45,1,Mailed check,371.6,0
0,1,1,0,0,0,1,1,0,1,1,1,45.85,12,Automatic,1246.4,0
0,0,0,1,0,0,0,0,1,1,1,0,95.85,1,Electronic check,95.85,0
0,1,1,0,0,1,0,0,1,0,1,1,35.7,24,Automatic,2545.7,0
1,1,1,1,1,1,1,1,1,1,1,1,89.55,24,Automatic,6448.85,0
0,1,1,1,1,0,0,0,0,1,0,1,24.95,24,Automatic,1468.9,0
0,1,1,1,1,0,0,0,0,0,0,0,24.85,12,Electronic check,1013.6,0
1,1,0,1,1,0,1,0,0,1,1,0,100.8,1,Electronic check,6690.75,0
0,0,0,1,1,1,1,0,1,1,1,0,64.4,12,Mailed check,2088.75,1
0,1,0,1,1,0,0,1,1,0,1,1,105.35,24,Automatic,7240.65,0
0,1,1,1,1,1,0,1,0,1,1,0,102.45,1,Electronic check,102.45,1
0,0,0,1,0,0,0,0,0,0,0,1,19.65,24,Automatic,830.25,0
0,1,1,1,1,1,0,0,0,1,1,1,54.45,1,Automatic,1588.7,0
0,0,0,1,0,0,0,0,1,0,1,0,70.5,1,Mailed check,829.3,0
0,0,0,1,0,0,0,0,0,0,0,1,20.1,12,Automatic,302.45,0
0,0,0,1,0,0,0,1,0,1,1,0,69.35,1,Electronic check,712.25,0
0,1,1,1,0,0,0,0,0,0,0,1,19.8,12,Automatic,1336.65,0
1,1,0,1,0,1,1,1,1,0,1,1,74.4,24,Automatic,5360.75,0
1,1,0,1,1,1,1,1,1,1,1,1,93.05,24,Automatic,6735.05,0
0,0,1,1,0,1,0,0,0,0,1,0,51.2,1,Mailed check,51.2,0
0,0,1,1,0,1,1,1,1,0,1,1,65.6,12,Automatic,1010.0,0
0,0,0,1,1,0,0,1,1,0,1,1,80.55,12,Automatic,4847.05,0
0,0,0,1,0,1,0,1,0,0,1,0,52.7,12,Mailed check,3019.7,0
0,0,0,1,0,0,0,0,0,0,0,0,20.85,24,Mailed check,161.65,0
0,0,0,1,0,0,0,1,1,0,1,1,80.1,1,Automatic,217.55,1
0,1,0,1,1,0,0,0,0,1,1,1,52.15,1,Automatic,2583.75,0
0,0,0,1,0,0,0,0,0,1,1,0,80.2,1,Electronic check,146.05,1
0,0,0,1,0,1,1,1,1,1,1,1,98.15,1,Automatic,567.45,1
0,0,0,1,1,1,1,1,1,1,1,1,114.95,24,Automatic,7711.25,0
0,0,0,1,1,0,1,1,1,1,1,0,112.95,1,Mailed check,1384.75,1
1,1,0,1,0,1,0,1,1,1,1,1,104.45,12,Automatic,5481.25,0
0,1,0,1,1,1,1,1,1,1,1,1,113.65,24,Automatic,8124.2,0
0,0,0,1,0,0,0,0,0,1,0,1,20.6,24,Automatic,827.3,0
0,0,0,1,0,0,0,0,0,0,1,0,70.9,1,Mailed check,70.9,1
1,0,0,1,0,0,0,1,0,1,1,0,86.85,1,Electronic check,220.95,1
1,0,0,1,0,0,0,0,0,1,1,0,91.55,1,Electronic check,3673.6,0
0,0,1,1,0,0,0,1,0,1,1,0,49.85,1,Electronic check,49.85,0
0,1,0,1,0,0,0,0,0,0,0,1,19.8,12,Automatic,576.65,0
0,1,1,1,0,1,0,0,1,1,1,0,99.85,1,Electronic check,2331.3,1
0,1,1,1,1,0,0,0,0,1,1,0,74.5,1,Electronic check,74.5,1
1,1,0,1,1,0,0,1,1,0,1,0,104.15,1,Electronic check,4495.65,0
0,0,0,1,1,0,1,1,1,1,1,0,109.15,1,Electronic check,6941.2,1
1,0,0,1,0,1,0,0,0,1,1,0,48.2,1,Electronic check,340.35,0
1,0,0,1,1,0,0,0,0,1,0,1,25.1,24,Automatic,1789.9,0
1,0,0,1,1,0,0,0,1,1,1,1,100.15,1,Automatic,908.55,0
0,0,0,1,1,0,0,1,0,1,1,1,65.2,1,Automatic,1043.35,1
1,1,1,1,1,0,0,1,0,1,1,1,99.5,1,Automatic,6822.15,1
0,0,0,1,0,0,0,0,0,1,1,0,71.55,1,Mailed check,71.55,1
0,0,1,1,0,1,0,1,0,0,1,0,55.9,1,Mailed check,157.55,0
0,1,0,1,1,1,0,1,0,0,1,0,93.9,1,Electronic check,5029.2,1
1,1,0,1,0,0,0,1,1,1,1,1,64.4,1,Automatic,581.7,0
1,1,0,1,1,0,1,1,1,1,1,1,108.4,24,Automatic,7318.2,1
0,0,0,1,0,0,1,0,0,1,1,0,85.3,1,Mailed check,420.45,0
0,1,1,1,1,1,0,1,1,0,1,0,107.45,24,Mailed check,7576.7,0
0,1,0,0,0,0,0,1,0,1,1,1,48.75,1,Automatic,633.4,1
0,0,0,1,1,0,0,0,0,1,1,0,85.65,1,Electronic check,321.65,1
0,1,1,1,1,1,1,1,1,0,1,1,91.3,24,Automatic,4965.0,0
0,1,0,1,1,0,1,1,1,0,1,1,85.95,24,Automatic,6151.9,0
0,0,0,1,1,0,1,1,0,1,1,0,106.7,1,Electronic check,1253.9,1
0,0,0,0,0,0,0,0,0,1,1,0,25.15,1,Electronic check,25.15,1
1,0,0,1,0,0,0,0,0,0,1,0,45.2,1,Electronic check,45.2,0
0,1,0,1,1,0,1,1,1,0,1,0,110.35,12,Electronic check,5893.15,1
0,1,1,1,1,0,0,1,0,1,1,1,79.2,24,Automatic,5420.65,0
0,0,0,1,0,1,1,0,0,0,1,1,55.5,24,Automatic,2627.35,0
0,1,1,1,1,1,1,0,0,1,1,1,103.25,12,Automatic,5037.55,1
0,1,0,1,1,0,0,0,1,1,1,0,90.25,1,Electronic check,743.75,0
0,1,1,1,1,1,1,1,1,1,1,0,91.25,24,Mailed check,6589.6,0
0,0,0,1,0,1,0,0,0,1,1,0,47.8,1,Electronic check,92.45,1
0,1,0,1,0,1,1,0,0,1,1,1,100.9,12,Automatic,6733.15,0
0,1,1,1,1,0,1,0,0,1,1,1,97.7,1,Automatic,3410.0,0
0,0,0,1,0,0,0,0,0,1,1,0,69.85,1,Electronic check,199.85,0
0,1,1,1,0,0,1,0,1,1,1,0,65.6,12,Mailed check,593.3,0
0,1,1,1,0,1,1,1,0,1,1,1,104.65,12,Automatic,7288.4,0
0,0,0,1,1,0,0,0,1,1,1,1,90.45,24,Automatic,5229.8,0
0,0,0,0,0,1,1,1,1,1,1,1,63.7,24,Automatic,4464.8,0
1,1,1,1,0,1,0,1,1,1,1,0,104.5,1,Electronic check,5068.05,0
0,0,0,1,0,0,0,0,0,0,0,0,20.1,12,Mailed check,401.85,0
0,1,1,1,1,0,0,1,1,1,1,1,104.3,12,Automatic,4451.85,0
0,1,1,1,1,1,1,1,1,1,1,1,93.25,24,Automatic,6688.95,0
0,1,1,1,1,0,0,0,1,1,1,1,73.45,12,Automatic,2661.1,0
0,0,0,1,0,0,0,0,0,0,0,0,20.7,1,Mailed check,73.05,0
0,1,1,1,1,0,0,0,0,0,0,0,25.25,24,Mailed check,1211.65,0
0,1,1,1,1,1,1,1,0,0,1,1,100.5,24,Automatic,7030.65,0
0,1,1,1,0,0,0,0,0,0,1,0,90.6,1,Electronic check,1020.2,0
0,1,1,1,1,1,1,1,1,1,1,1,89.4,24,Automatic,5597.65,0
1,0,0,1,1,0,1,1,0,1,1,1,95.45,1,Automatic,6223.3,0
0,0,1,1,0,0,0,0,0,0,0,1,20.45,24,Automatic,1024.65,0
0,0,0,1,1,0,0,1,0,1,1,1,98.6,1,Automatic,2933.2,1
1,1,0,1,1,0,0,1,1,1,1,0,83.05,1,Electronic check,1258.3,1
0,1,1,1,0,0,0,0,0,1,0,0,19.95,1,Electronic check,82.9,0
0,1,0,1,1,0,1,1,1,0,1,1,109.15,12,Automatic,7789.6,0
1,1,0,1,0,0,0,1,0,1,1,1,85.7,1,Automatic,2067.0,0
1,1,0,1,1,0,0,1,0,0,1,1,102.05,1,Automatic,3452.55,0
0,0,0,1,1,0,1,0,1,0,1,0,94.7,12,Electronic check,5468.95,0
0,1,1,1,1,0,1,0,0,0,1,0,64.4,1,Electronic check,1802.15,0
0,1,0,1,1,0,0,0,0,1,0,0,26.8,12,Mailed check,733.55,0
0,1,0,1,0,1,0,1,0,1,1,1,66.05,12,Automatic,3021.45,0
0,1,1,1,1,1,1,0,1,0,1,1,65.2,1,Automatic,3687.85,0
1,1,0,1,1,0,0,0,0,1,1,1,85.05,1,Automatic,1391.15,0
0,0,0,1,0,1,0,1,0,1,1,0,55.8,1,Mailed check,274.35,0
0,1,0,1,0,0,0,0,0,1,1,1,70.4,1,Automatic,1214.05,1
1,0,0,1,1,0,1,1,0,1,1,1,104.75,12,Automatic,5510.65,1
0,1,1,1,0,0,0,0,0,0,0,1,19.95,24,Automatic,1322.85,0
1,0,0,1,1,0,0,0,0,1,1,0,94.25,1,Electronic check,1973.75,1
0,1,1,0,0,1,0,1,0,0,1,1,45.0,12,Automatic,2196.3,0
0,1,0,1,1,1,1,1,1,0,1,1,114.9,24,Automatic,7843.55,0
0,0,0,1,1,1,0,0,1,0,1,1,106.4,1,Automatic,3211.9,0
0,1,0,1,0,0,0,0,0,1,1,0,46.1,1,Mailed check,130.15,0
1,0,0,0,0,1,0,1,1,0,1,0,39.7,24,Mailed check,692.35,0
0,0,1,1,0,0,0,0,0,1,0,1,20.05,1,Automatic,85.5,0
0,1,1,1,1,0,1,1,0,1,1,1,95.75,24,Automatic,6849.4,0
0,1,1,1,1,0,0,0,0,0,0,0,24.4,12,Mailed check,203.95,0
0,1,1,0,0,1,0,1,0,0,1,1,33.6,1,Automatic,2117.2,0
0,1,1,1,1,0,1,1,1,0,1,1,90.45,24,Automatic,6565.85,0
0,0,0,1,1,0,0,0,0,1,1,0,84.0,1,Electronic check,424.75,0
0,0,0,1,0,1,1,1,1,0,1,1,67.4,24,Automatic,3306.85,0
0,0,0,1,0,0,0,0,0,1,0,1,19.7,1,Automatic,168.9,0
0,0,0,1,0,0,0,0,0,1,1,0,80.35,1,Electronic check,253.8,0
0,1,1,1,0,0,0,0,0,0,0,0,19.6,24,Mailed check,197.4,0
0,1,1,1,0,1,1,0,0,1,1,1,54.2,24,Automatic,3838.2,0
0,0,0,1,0,0,0,0,0,1,1,1,45.2,1,Automatic,2065.15,0
0,1,0,1,1,1,1,1,0,0,1,0,75.1,12,Mailed check,5064.45,0
0,1,0,1,0,0,0,0,0,0,0,0,19.7,12,Electronic check,1140.05,0
0,1,0,1,1,1,1,1,0,1,1,1,72.75,1,Automatic,2447.45,0
0,1,1,1,0,0,0,0,0,0,0,1,20.05,24,Automatic,1263.9,0
0,0,1,1,0,0,0,0,0,0,1,0,45.95,1,Mailed check,45.95,1
0,1,1,0,0,1,0,0,0,1,1,0,39.2,1,Electronic check,1838.15,0
0,0,0,1,0,0,0,0,0,1,1,0,44.75,1,Electronic check,44.75,0
0,1,0,1,1,0,1,1,0,1,1,0,82.65,1,Electronic check,1185.0,0
1,0,0,1,1,0,0,1,1,0,1,1,93.9,1,Automatic,1743.9,0
1,0,0,1,0,0,0,0,0,1,1,0,70.15,1,Electronic check,70.15,1
0,0,0,1,0,0,0,1,0,1,1,1,85.55,1,Automatic,85.55,1
0,1,0,1,1,1,1,1,1,1,1,1,117.15,24,Automatic,8529.5,0
0,0,0,1,1,1,0,1,1,0,1,1,99.25,24,Automatic,6549.45,0
0,1,0,1,1,1,1,1,1,1,1,1,112.55,24,Automatic,7806.5,0
0,0,0,1,1,0,0,0,0,1,0,0,25.7,1,Electronic check,25.7,0
0,1,1,1,1,1,1,1,1,0,1,1,90.3,24,Automatic,6287.3,0
0,1,1,1,0,0,0,0,1,1,1,1,49.4,12,Automatic,3251.85,0
0,0,0,1,0,0,0,0,0,0,0,0,19.4,1,Mailed check,50.6,0
1,1,0,1,0,1,1,1,1,1,1,1,109.7,24,Automatic,7904.25,0
0,0,0,1,0,0,1,0,0,1,1,0,61.25,12,Electronic check,729.95,0
0,0,1,1,0,1,1,0,0,1,1,0,55.3,1,Electronic check,2654.05,0
0,1,0,1,0,0,0,0,0,1,1,0,70.3,1,Electronic check,2416.55,1
1,1,0,1,1,0,1,1,0,0,1,1,106.35,1,Automatic,3520.75,1
0,1,1,1,1,0,1,0,1,1,1,1,103.75,1,Automatic,5969.95,0
0,0,0,1,0,0,0,0,0,0,0,0,19.5,12,Mailed check,226.8,0
0,0,0,0,0,1,1,0,1,0,1,1,39.5,12,Automatic,1082.75,0
0,1,1,0,0,0,0,0,0,1,1,0,26.05,1,Electronic check,565.75,0
1,1,0,1,1,0,0,1,0,1,1,1,91.05,1,Automatic,4370.75,0
0,0,1,0,0,0,1,0,0,0,1,0,29.65,1,Mailed check,90.05,0
0,1,1,1,0,0,1,0,0,0,1,0,50.2,1,Mailed check,2169.4,0
0,0,0,1,1,0,1,1,0,0,1,0,105.3,1,Electronic check,550.6,0
0,0,0,1,0,0,0,0,0,1,1,0,55.45,1,Electronic check,55.45,0
0,1,1,1,1,1,0,1,1,0,1,0,85.45,12,Electronic check,6300.85,0
0,1,1,1,0,0,0,0,0,0,0,0,19.8,12,Electronic check,160.05,0
0,0,0,1,1,0,0,0,0,1,1,0,59.25,1,Electronic check,436.6,0
0,0,0,1,1,0,0,1,0,1,1,1,90.7,1,Automatic,1781.35,0
0,1,1,1,1,1,0,1,0,1,1,0,103.7,12,Mailed check,3467.0,1
0,0,0,1,1,0,1,0,0,1,1,1,79.05,12,Automatic,5552.5,0
1,1,0,1,1,0,0,1,0,1,1,0,90.7,12,Electronic check,2835.5,0
1,1,0,1,1,1,1,0,0,0,1,1,95.0,12,Automatic,3591.25,0
0,0,0,1,0,0,0,0,0,1,1,0,88.35,1,Electronic check,88.35,1
0,1,1,0,0,0,1,0,0,1,1,0,30.25,1,Mailed check,63.75,0
0,1,0,0,0,0,0,1,0,1,1,1,49.85,1,Automatic,617.15,0
0,0,1,1,0,1,0,1,1,0,1,1,93.0,1,Automatic,870.25,0
1,0,1,1,0,0,1,0,1,1,1,0,54.55,1,Electronic check,601.25,0
