SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,InternetService,AutoPayment_flag,Charges,Contract_months,Contract_x_Charges,PaymentMethod_simple,Demand,Class_flag
0,1,1,1,1,1,1,1,0,1,1,1,78.35,12,940.1999999999999,Automatic,3211.2,0
1,0,0,1,0,0,0,0,0,1,1,0,71.45,1,71.45,Mailed check,371.6,0
0,1,1,0,0,0,1,1,0,1,1,1,45.85,12,550.2,Automatic,1246.4,0
0,0,0,1,0,0,0,0,1,1,1,0,95.85,1,95.85,Electronic check,95.85,0
0,1,1,0,0,1,0,0,1,0,1,1,35.7,24,856.8000000000001,Automatic,2545.7,0
1,1,1,1,1,1,1,1,1,1,1,1,89.55,24,2149.2,Automatic,6448.85,0
0,1,1,1,1,0,0,0,0,1,0,1,24.95,24,598.8,Automatic,1468.9,0
0,1,1,1,1,0,0,0,0,0,0,0,24.85,12,298.20000000000005,Electronic check,1013.6,0
1,1,0,1,1,0,1,0,0,1,1,0,100.8,1,100.8,Electronic check,6690.75,0
0,0,0,1,1,1,1,0,1,1,1,0,64.4,12,772.8000000000001,Mailed check,2088.75,1
0,1,0,1,1,0,0,1,1,0,1,1,105.35,24,2528.3999999999996,Automatic,7240.65,0
0,1,1,1,1,1,0,1,0,1,1,0,102.45,1,102.45,Electronic check,102.45,1
0,0,0,1,0,0,0,0,0,0,0,1,19.65,24,471.59999999999997,Automatic,830.25,0
0,1,1,1,1,1,0,0,0,1,1,1,54.45,1,54.45,Automatic,1588.7,0
0,0,0,1,0,0,0,0,1,0,1,0,70.5,1,70.5,Mailed check,829.3,0
0,0,0,1,0,0,0,0,0,0,0,1,20.1,12,241.20000000000002,Automatic,302.45,0
0,0,0,1,0,0,0,1,0,1,1,0,69.35,1,69.35,Electronic check,712.25,0
0,1,1,1,0,0,0,0,0,0,0,1,19.8,12,237.60000000000002,Automatic,1336.65,0
1,1,0,1,0,1,1,1,1,0,1,1,74.4,24,1785.6000000000001,Automatic,5360.75,0
1,1,0,1,1,1,1,1,1,1,1,1,93.05,24,2233.2,Automatic,6735.05,0
0,0,1,1,0,1,0,0,0,0,1,0,51.2,1,51.2,Mailed check,51.2,0
0,0,1,1,0,1,1,1,1,0,1,1,65.6,12,787.1999999999999,Automatic,1010.0,0
0,0,0,1,1,0,0,1,1,0,1,1,80.55,12,966.5999999999999,Automatic,4847.05,0
0,0,0,1,0,1,0,1,0,0,1,0,52.7,12,632.4000000000001,Mailed check,3019.7,0
0,0,0,1,0,0,0,0,0,0,0,0,20.85,24,500.40000000000003,Mailed check,161.65,0
0,0,0,1,0,0,0,1,1,0,1,1,80.1,1,80.1,Automatic,217.55,1
0,1,0,1,1,0,0,0,0,1,1,1,52.15,1,52.15,Automatic,2583.75,0
0,0,0,1,0,0,0,0,0,1,1,0,80.2,1,80.2,Electronic check,146.05,1
0,0,0,1,0,1,1,1,1,1,1,1,98.15,1,98.15,Automatic,567.45,1
0,0,0,1,1,1,1,1,1,1,1,1,114.95,24,2758.8,Automatic,7711.25,0
0,0,0,1,1,0,1,1,1,1,1,0,112.95,1,112.95,Mailed check,1384.75,1
1,1,0,1,0,1,0,1,1,1,1,1,104.45,12,1253.4,Automatic,5481.25,0
0,1,0,1,1,1,1,1,1,1,1,1,113.65,24,2727.6000000000004,Automatic,8124.2,0
0,0,0,1,0,0,0,0,0,1,0,1,20.6,24,494.40000000000003,Automatic,827.3,0
0,0,0,1,0,0,0,0,0,0,1,0,70.9,1,70.9,Mailed check,70.9,1
1,0,0,1,0,0,0,1,0,1,1,0,86.85,1,86.85,Electronic check,220.95,1
1,0,0,1,0,0,0,0,0,1,1,0,91.55,1,91.55,Electronic check,3673.6,0
0,0,1,1,0,0,0,1,0,1,1,0,49.85,1,49.85,Electronic check,49.85,0
0,1,0,1,0,0,0,0,0,0,0,1,19.8,12,237.60000000000002,Automatic,576.65,0
0,1,1,1,0,1,0,0,1,1,1,0,99.85,1,99.85,Electronic check,2331.3,1
0,1,1,1,1,0,0,0,0,1,1,0,74.5,1,74.5,Electronic check,74.5,1
1,1,0,1,1,0,0,1,1,0,1,0,104.15,1,104.15,Electronic check,4495.65,0
0,0,0,1,1,0,1,1,1,1,1,0,109.15,1,109.15,Electronic check,6941.2,1
1,0,0,1,0,1,0,0,0,1,1,0,48.2,1,48.2,Electronic check,340.35,0
1,0,0,1,1,0,0,0,0,1,0,1,25.1,24,602.4000000000001,Automatic,1789.9,0
1,0,0,1,1,0,0,0,1,1,1,1,100.15,1,100.15,Automatic,908.55,0
0,0,0,1,1,0,0,1,0,1,1,1,65.2,1,65.2,Automatic,1043.35,1
1,1,1,1,1,0,0,1,0,1,1,1,99.5,1,99.5,Automatic,6822.15,1
0,0,0,1,0,0,0,0,0,1,1,0,71.55,1,71.55,Mailed check,71.55,1
0,0,1,1,0,1,0,1,0,0,1,0,55.9,1,55.9,Mailed check,157.55,0
0,1,0,1,1,1,0,1,0,0,1,0,93.9,1,93.9,Electronic check,5029.2,1
1,1,0,1,0,0,0,1,1,1,1,1,64.4,1,64.4,Automatic,581.7,0
1,1,0,1,1,0,1,1,1,1,1,1,108.4,24,2601.6000000000004,Automatic,7318.2,1
0,0,0,1,0,0,1,0,0,1,1,0,85.3,1,85.3,Mailed check,420.45,0
0,1,1,1,1,1,0,1,1,0,1,0,107.45,24,2578.8,Mailed check,7576.7,0
0,1,0,0,0,0,0,1,0,1,1,1,48.75,1,48.75,Automatic,633.4,1
0,0,0,1,1,0,0,0,0,1,1,0,85.65,1,85.65,Electronic check,321.65,1
0,1,1,1,1,1,1,1,1,0,1,1,91.3,24,2191.2,Automatic,4965.0,0
0,1,0,1,1,0,1,1,1,0,1,1,85.95,24,2062.8,Automatic,6151.9,0
0,0,0,1,1,0,1,1,0,1,1,0,106.7,1,106.7,Electronic check,1253.9,1
0,0,0,0,0,0,0,0,0,1,1,0,25.15,1,25.15,Electronic check,25.15,1
1,0,0,1,0,0,0,0,0,0,1,0,45.2,1,45.2,Electronic check,45.2,0
0,1,0,1,1,0,1,1,1,0,1,0,110.35,12,1324.1999999999998,Electronic check,5893.15,1
0,1,1,1,1,0,0,1,0,1,1,1,79.2,24,1900.8000000000002,Automatic,5420.65,0
0,0,0,1,0,1,1,0,0,0,1,1,55.5,24,1332.0,Automatic,2627.35,0
0,1,1,1,1,1,1,0,0,1,1,1,103.25,12,1239.0,Automatic,5037.55,1
0,1,0,1,1,0,0,0,1,1,1,0,90.25,1,90.25,Electronic check,743.75,0
0,1,1,1,1,1,1,1,1,1,1,0,91.25,24,2190.0,Mailed check,6589.6,0
0,0,0,1,0,1,0,0,0,1,1,0,47.8,1,47.8,Electronic check,92.45,1
0,1,0,1,0,1,1,0,0,1,1,1,100.9,12,1210.8000000000002,Automatic,6733.15,0
0,1,1,1,1,0,1,0,0,1,1,1,97.7,1,97.7,Automatic,3410.0,0
0,0,0,1,0,0,0,0,0,1,1,0,69.85,1,69.85,Electronic check,199.85,0
0,1,1,1,0,0,1,0,1,1,1,0,65.6,12,787.1999999999999,Mailed check,593.3,0
0,1,1,1,0,1,1,1,0,1,1,1,104.65,12,1255.8000000000002,Automatic,7288.4,0
0,0,0,1,1,0,0,0,1,1,1,1,90.45,24,2170.8,Automatic,5229.8,0
0,0,0,0,0,1,1,1,1,1,1,1,63.7,24,1528.8000000000002,Automatic,4464.8,0
1,1,1,1,0,1,0,1,1,1,1,0,104.5,1,104.5,Electronic check,5068.05,0
0,0,0,1,0,0,0,0,0,0,0,0,20.1,12,241.20000000000002,Mailed check,401.85,0
0,1,1,1,1,0,0,1,1,1,1,1,104.3,12,1251.6,Automatic,4451.85,0
0,1,1,1,1,1,1,1,1,1,1,1,93.25,24,2238.0,Automatic,6688.95,0
0,1,1,1,1,0,0,0,1,1,1,1,73.45,12,881.4000000000001,Automatic,2661.1,0
0,0,0,1,0,0,0,0,0,0,0,0,20.7,1,20.7,Mailed check,73.05,0
0,1,1,1,1,0,0,0,0,0,0,0,25.25,24,606.0,Mailed check,1211.65,0
0,1,1,1,1,1,1,1,0,0,1,1,100.5,24,2412.0,Automatic,7030.65,0
0,1,1,1,0,0,0,0,0,0,1,0,90.6,1,90.6,Electronic check,1020.2,0
0,1,1,1,1,1,1,1,1,1,1,1,89.4,24,2145.6000000000004,Automatic,5597.65,0
1,0,0,1,1,0,1,1,0,1,1,1,95.45,1,95.45,Automatic,6223.3,0
0,0,1,1,0,0,0,0,0,0,0,1,20.45,24,490.79999999999995,Automatic,1024.65,0
0,0,0,1,1,0,0,1,0,1,1,1,98.6,1,98.6,Automatic,2933.2,1
1,1,0,1,1,0,0,1,1,1,1,0,83.05,1,83.05,Electronic check,1258.3,1
0,1,1,1,0,0,0,0,0,1,0,0,19.95,1,19.95,Electronic check,82.9,0
0,1,0,1,1,0,1,1,1,0,1,1,109.15,12,1309.8000000000002,Automatic,7789.6,0
1,1,0,1,0,0,0,1,0,1,1,1,85.7,1,85.7,Automatic,2067.0,0
1,1,0,1,1,0,0,1,0,0,1,1,102.05,1,102.05,Automatic,3452.55,0
0,0,0,1,1,0,1,0,1,0,1,0,94.7,12,1136.4,Electronic check,5468.95,0
0,1,1,1,1,0,1,0,0,0,1,0,64.4,1,64.4,Electronic check,1802.15,0
0,1,0,1,1,0,0,0,0,1,0,0,26.8,12,321.6,Mailed check,733.55,0
0,1,0,1,0,1,0,1,0,1,1,1,66.05,12,792.5999999999999,Automatic,3021.45,0
0,1,1,1,1,1,1,0,1,0,1,1,65.2,1,65.2,Automatic,3687.85,0
1,1,0,1,1,0,0,0,0,1,1,1,85.05,1,85.05,Automatic,1391.15,0
0,0,0,1,0,1,0,1,0,1,1,0,55.8,1,55.8,Mailed check,274.35,0
0,1,0,1,0,0,0,0,0,1,1,1,70.4,1,70.4,Automatic,1214.05,1
1,0,0,1,1,0,1,1,0,1,1,1,104.75,12,1257.0,Automatic,5510.65,1
0,1,1,1,0,0,0,0,0,0,0,1,19.95,24,478.79999999999995,Automatic,1322.85,0
1,0,0,1,1,0,0,0,0,1,1,0,94.25,1,94.25,Electronic check,1973.75,1
0,1,1,0,0,1,0,1,0,0,1,1,45.0,12,540.0,Automatic,2196.3,0
0,1,0,1,1,1,1,1,1,0,1,1,114.9,24,2757.6000000000004,Automatic,7843.55,0
0,0,0,1,1,1,0,0,1,0,1,1,106.4,1,106.4,Automatic,3211.9,0
0,1,0,1,0,0,0,0,0,1,1,0,46.1,1,46.1,Mailed check,130.15,0
1,0,0,0,0,1,0,1,1,0,1,0,39.7,24,952.8000000000001,Mailed check,692.35,0
0,0,1,1,0,0,0,0,0,1,0,1,20.05,1,20.05,Automatic,85.5,0
0,1,1,1,1,0,1,1,0,1,1,1,95.75,24,2298.0,Automatic,6849.4,0
0,1,1,1,1,0,0,0,0,0,0,0,24.4,12,292.79999999999995,Mailed check,203.95,0
0,1,1,0,0,1,0,1,0,0,1,1,33.6,1,33.6,Automatic,2117.2,0
0,1,1,1,1,0,1,1,1,0,1,1,90.45,24,2170.8,Automatic,6565.85,0
0,0,0,1,1,0,0,0,0,1,1,0,84.0,1,84.0,Electronic check,424.75,0
0,0,0,1,0,1,1,1,1,0,1,1,67.4,24,1617.6000000000001,Automatic,3306.85,0
0,0,0,1,0,0,0,0,0,1,0,1,19.7,1,19.7,Automatic,168.9,0
0,0,0,1,0,0,0,0,0,1,1,0,80.35,1,80.35,Electronic check,253.8,0
0,1,1,1,0,0,0,0,0,0,0,0,19.6,24,470.40000000000003,Mailed check,197.4,0
0,1,1,1,0,1,1,0,0,1,1,1,54.2,24,1300.8000000000002,Automatic,3838.2,0
0,0,0,1,0,0,0,0,0,1,1,1,45.2,1,45.2,Automatic,2065.15,0
0,1,0,1,1,1,1,1,0,0,1,0,75.1,12,901.1999999999999,Mailed check,5064.45,0
0,1,0,1,0,0,0,0,0,0,0,0,19.7,12,236.39999999999998,Electronic check,1140.05,0
0,1,0,1,1,1,1,1,0,1,1,1,72.75,1,72.75,Automatic,2447.45,0
0,1,1,1,0,0,0,0,0,0,0,1,20.05,24,481.20000000000005,Automatic,1263.9,0
0,0,1,1,0,0,0,0,0,0,1,0,45.95,1,45.95,Mailed check,45.95,1
0,1,1,0,0,1,0,0,0,1,1,0,39.2,1,39.2,Electronic check,1838.15,0
0,0,0,1,0,0,0,0,0,1,1,0,44.75,1,44.75,Electronic check,44.75,0
0,1,0,1,1,0,1,1,0,1,1,0,82.65,1,82.65,Electronic check,1185.0,0
1,0,0,1,1,0,0,1,1,0,1,1,93.9,1,93.9,Automatic,1743.9,0
1,0,0,1,0,0,0,0,0,1,1,0,70.15,1,70.15,Electronic check,70.15,1
0,0,0,1,0,0,0,1,0,1,1,1,85.55,1,85.55,Automatic,85.55,1
0,1,0,1,1,1,1,1,1,1,1,1,117.15,24,2811.6000000000004,Automatic,8529.5,0
0,0,0,1,1,1,0,1,1,0,1,1,99.25,24,2382.0,Automatic,6549.45,0
0,1,0,1,1,1,1,1,1,1,1,1,112.55,24,2701.2,Automatic,7806.5,0
0,0,0,1,1,0,0,0,0,1,0,0,25.7,1,25.7,Electronic check,25.7,0
0,1,1,1,1,1,1,1,1,0,1,1,90.3,24,2167.2,Automatic,6287.3,0
0,1,1,1,0,0,0,0,1,1,1,1,49.4,12,592.8,Automatic,3251.85,0
0,0,0,1,0,0,0,0,0,0,0,0,19.4,1,19.4,Mailed check,50.6,0
1,1,0,1,0,1,1,1,1,1,1,1,109.7,24,2632.8,Automatic,7904.25,0
0,0,0,1,0,0,1,0,0,1,1,0,61.25,12,735.0,Electronic check,729.95,0
0,0,1,1,0,1,1,0,0,1,1,0,55.3,1,55.3,Electronic check,2654.05,0
0,1,0,1,0,0,0,0,0,1,1,0,70.3,1,70.3,Electronic check,2416.55,1
1,1,0,1,1,0,1,1,0,0,1,1,106.35,1,106.35,Automatic,3520.75,1
0,1,1,1,1,0,1,0,1,1,1,1,103.75,1,103.75,Automatic,5969.95,0
0,0,0,1,0,0,0,0,0,0,0,0,19.5,12,234.0,Mailed check,226.8,0
0,0,0,0,0,1,1,0,1,0,1,1,39.5,12,474.0,Automatic,1082.75,0
0,1,1,0,0,0,0,0,0,1,1,0,26.05,1,26.05,Electronic check,565.75,0
1,1,0,1,1,0,0,1,0,1,1,1,91.05,1,91.05,Automatic,4370.75,0
0,0,1,0,0,0,1,0,0,0,1,0,29.65,1,29.65,Mailed check,90.05,0
0,1,1,1,0,0,1,0,0,0,1,0,50.2,1,50.2,Mailed check,2169.4,0
0,0,0,1,1,0,1,1,0,0,1,0,105.3,1,105.3,Electronic check,550.6,0
0,0,0,1,0,0,0,0,0,1,1,0,55.45,1,55.45,Electronic check,55.45,0
0,1,1,1,1,1,0,1,1,0,1,0,85.45,12,1025.4,Electronic check,6300.85,0
0,1,1,1,0,0,0,0,0,0,0,0,19.8,12,237.60000000000002,Electronic check,160.05,0
0,0,0,1,1,0,0,0,0,1,1,0,59.25,1,59.25,Electronic check,436.6,0
0,0,0,1,1,0,0,1,0,1,1,1,90.7,1,90.7,Automatic,1781.35,0
0,1,1,1,1,1,0,1,0,1,1,0,103.7,12,1244.4,Mailed check,3467.0,1
0,0,0,1,1,0,1,0,0,1,1,1,79.05,12,948.5999999999999,Automatic,5552.5,0
1,1,0,1,1,0,0,1,0,1,1,0,90.7,12,1088.4,Electronic check,2835.5,0
1,1,0,1,1,1,1,0,0,0,1,1,95.0,12,1140.0,Automatic,3591.25,0
0,0,0,1,0,0,0,0,0,1,1,0,88.35,1,88.35,Electronic check,88.35,1
0,1,1,0,0,0,1,0,0,1,1,0,30.25,1,30.25,Mailed check,63.75,0
0,1,0,0,0,0,0,1,0,1,1,1,49.85,1,49.85,Automatic,617.15,0
0,0,1,1,0,1,0,1,1,0,1,1,93.0,1,93.0,Automatic,870.25,0
1,0,1,1,0,0,1,0,1,1,1,0,54.55,1,54.55,Electronic check,601.25,0
0,0,1,1,0,0,0,0,0,0,0,0,19.7,1,19.7,Mailed check,111.65,0
0,1,0,1,0,1,1,1,1,1,1,1,84.8,12,1017.5999999999999,Automatic,6046.1,0
0,1,1,1,1,1,1,0,0,1,1,1,94.45,12,1133.4,Automatic,3923.8,0
0,1,1,1,0,0,0,1,0,1,1,0,94.2,1,94.2,Electronic check,777.3,1
0,0,0,1,0,0,1,0,0,1,1,0,96.25,1,96.25,Electronic check,512.45,1
0,1,0,1,0,0,0,0,0,1,1,0,70.7,1,70.7,Electronic check,141.45,1
0,1,1,1,0,0,0,0,0,0,0,0,20.85,24,500.40000000000003,Mailed check,892.15,0
0,1,1,0,0,0,1,1,1,1,1,1,60.0,12,720.0,Automatic,1682.05,0
0,1,0,1,1,0,1,0,0,0,1,0,80.45,1,80.45,Electronic check,3398.9,0
0,0,1,1,1,1,0,1,1,1,1,0,84.95,24,2038.8000000000002,Electronic check,4984.85,0
0,1,0,0,0,0,1,0,1,0,1,0,33.55,12,402.59999999999997,Mailed check,1445.3,1
0,1,1,0,0,1,0,1,1,0,1,1,49.65,24,1191.6,Automatic,305.55,0
0,1,0,1,0,0,0,0,0,1,0,1,20.2,12,242.39999999999998,Automatic,507.9,0
1,1,1,1,1,0,0,0,0,1,1,1,94.55,1,94.55,Automatic,3640.45,1
0,0,0,1,1,0,0,1,0,1,1,1,100.5,12,1206.0,Automatic,2673.45,0
0,0,0,0,0,0,1,0,1,0,1,0,35.75,1,35.75,Electronic check,389.8,0
1,0,0,1,1,0,1,1,0,1,1,1,86.45,1,86.45,Automatic,2401.05,0
0,0,0,1,0,0,0,1,1,0,1,1,53.8,12,645.5999999999999,Automatic,651.55,0
0,1,1,0,0,1,0,0,0,0,1,1,38.55,1,38.55,Automatic,156.1,0
0,0,0,0,0,0,0,1,0,1,1,1,39.9,1,39.9,Automatic,2796.35,0
1,0,0,1,0,0,0,0,0,1,1,0,70.05,1,70.05,Electronic check,70.05,0
0,0,0,1,0,0,0,0,0,0,0,0,20.1,12,241.20000000000002,Mailed check,407.05,0
0,0,0,1,1,1,1,1,0,1,1,1,112.95,24,2710.8,Automatic,6465.0,1
0,0,0,1,0,0,0,0,0,1,0,0,20.3,1,20.3,Electronic check,511.25,0
0,1,0,0,0,0,1,1,0,1,1,1,35.65,1,35.65,Automatic,646.05,0
0,0,0,0,0,0,0,0,0,0,1,0,35.9,1,35.9,Electronic check,35.9,1
0,0,1,1,1,0,0,1,0,1,1,1,99.25,1,99.25,Automatic,3777.15,1
1,1,0,1,0,1,1,1,0,1,1,1,82.95,12,995.4000000000001,Automatic,4903.15,0
0,0,0,1,0,1,0,1,0,1,1,0,55.65,24,1335.6,Mailed check,1653.85,0
1,0,0,0,0,0,0,0,0,1,1,0,24.45,1,24.45,Mailed check,47.5,1
1,1,0,1,1,0,0,0,0,0,0,0,25.2,12,302.4,Electronic check,1306.3,0
0,0,0,0,0,1,0,1,1,0,1,0,50.8,12,609.5999999999999,Mailed check,463.6,0
0,1,1,1,0,0,0,0,0,0,0,0,19.65,1,19.65,Mailed check,60.65,0
0,0,1,1,0,0,0,1,0,1,1,1,59.8,1,59.8,Automatic,824.85,0
1,0,0,1,0,1,0,0,0,1,1,1,73.55,1,73.55,Automatic,2094.65,0
0,0,0,1,0,1,1,1,0,0,1,0,61.4,1,61.4,Electronic check,438.9,0
0,0,0,1,1,1,0,0,1,1,1,1,103.35,1,103.35,Automatic,847.3,1
0,1,1,1,0,0,0,0,0,0,0,1,19.9,12,238.79999999999998,Automatic,329.75,0
0,1,1,1,0,0,0,0,0,1,0,1,19.45,1,19.45,Automatic,674.55,0
1,0,0,1,0,0,0,0,0,0,1,0,81.5,1,81.5,Mailed check,162.55,0
1,0,0,1,1,0,0,0,0,1,1,0,84.8,1,84.8,Electronic check,546.95,1
0,1,1,1,1,1,1,1,0,0,1,1,109.55,24,2629.2,Automatic,7887.25,0
1,0,0,1,1,0,1,0,0,1,1,0,99.95,1,99.95,Electronic check,3186.65,1
0,1,1,1,0,1,0,0,0,0,1,0,74.4,1,74.4,Mailed check,1972.35,0
0,0,0,1,1,0,1,0,0,1,1,1,90.0,1,90.0,Automatic,1527.35,1
0,0,0,1,0,0,0,1,0,1,1,0,74.9,1,74.9,Electronic check,490.55,0
1,0,0,1,1,0,1,1,0,1,1,0,104.85,1,104.85,Electronic check,1531.4,1
0,1,1,1,0,0,0,1,0,1,1,1,59.65,1,59.65,Automatic,683.25,0
0,1,1,1,1,1,0,1,1,1,1,1,110.45,24,2650.8,Automatic,8058.85,0
0,1,1,1,1,1,1,0,0,0,1,0,106.1,12,1273.1999999999998,Electronic check,2847.4,1
1,0,0,1,1,0,0,0,0,1,1,1,74.2,1,74.2,Automatic,1133.9,1
1,0,0,1,1,0,0,0,0,1,1,0,74.45,1,74.45,Electronic check,294.45,0
0,0,0,1,1,0,0,0,0,0,0,0,24.55,24,589.2,Electronic check,1719.15,0
0,0,0,1,0,0,1,0,1,1,1,0,89.35,1,89.35,Electronic check,461.7,1
0,1,1,1,1,0,0,0,0,0,0,0,24.55,24,589.2,Mailed check,1160.45,0
1,1,0,1,0,0,1,1,0,1,1,0,90.65,12,1087.8000000000002,Electronic check,5199.8,0
1,1,0,1,1,1,0,1,0,1,1,1,105.05,24,2521.2,Automatic,5163.3,0
0,0,0,1,0,0,0,0,0,1,0,1,20.45,1,20.45,Automatic,162.3,0
0,1,1,1,0,0,0,0,0,0,0,0,19.55,24,469.20000000000005,Mailed check,883.35,0
0,0,0,1,0,0,0,0,0,0,0,1,19.7,12,236.39999999999998,Automatic,1341.5,0
0,0,1,1,0,1,1,0,1,1,1,1,70.45,1,70.45,Automatic,70.45,0
0,1,0,1,1,0,0,0,0,1,1,1,85.65,1,85.65,Automatic,659.45,0
0,0,0,1,1,0,0,0,0,1,1,0,77.15,1,77.15,Electronic check,77.15,1
0,0,0,0,0,0,0,0,0,1,1,1,35.25,1,35.25,Automatic,35.25,1
0,1,1,1,0,0,0,0,0,0,0,0,20.55,24,493.20000000000005,Mailed check,1205.05,0
0,1,1,1,1,0,0,0,1,1,1,0,97.95,12,1175.4,Electronic check,4917.9,0
0,1,0,0,0,0,1,0,0,1,1,0,48.55,1,48.55,Electronic check,201.0,1
0,0,0,1,0,0,0,0,0,0,0,0,20.0,12,240.0,Mailed check,599.3,0
0,1,0,1,1,0,0,0,0,1,0,1,25.25,24,606.0,Automatic,1733.15,0
0,1,0,1,1,0,1,0,0,1,1,1,98.4,1,98.4,Automatic,5149.5,1
0,1,0,1,1,1,1,1,1,0,1,1,70.9,24,1701.6000000000001,Automatic,4677.1,0
0,1,1,1,0,0,0,0,0,0,0,0,19.85,1,19.85,Mailed check,119.3,0
0,0,0,1,1,0,1,1,0,1,1,0,106.35,1,106.35,Electronic check,4849.1,0
0,0,0,1,0,1,1,1,1,0,1,0,99.5,24,2388.0,Mailed check,5424.25,0
0,1,0,1,0,1,1,1,1,1,1,0,84.7,24,2032.8000000000002,Mailed check,5878.9,0
0,0,0,1,0,1,0,0,0,1,1,0,86.05,1,86.05,Mailed check,244.85,0
0,0,0,1,0,0,0,0,0,0,1,0,44.55,1,44.55,Mailed check,220.75,0
0,1,1,1,1,1,1,0,1,1,1,1,75.85,24,1820.3999999999999,Automatic,4261.2,0
1,1,0,1,1,0,0,0,0,1,1,1,93.85,1,93.85,Automatic,5574.75,1
1,1,0,1,1,0,0,0,0,0,0,1,25.0,24,600.0,Automatic,1501.75,0
0,1,0,1,0,0,0,0,0,1,1,0,45.0,1,45.0,Electronic check,89.75,0
1,1,1,1,1,1,1,1,0,1,1,0,100.7,1,100.7,Electronic check,4541.2,1
0,1,1,1,0,0,0,0,0,0,0,0,20.5,1,20.5,Mailed check,255.5,0
0,0,0,1,1,0,0,1,0,1,1,0,80.45,1,80.45,Electronic check,1072.0,1
0,1,1,1,1,0,0,0,1,1,1,0,90.45,12,1085.4,Electronic check,2509.25,0
0,0,0,1,0,1,1,0,1,0,1,1,60.45,1,60.45,Automatic,1440.75,0
0,0,0,1,0,0,0,1,1,1,1,0,55.25,1,55.25,Electronic check,1715.65,1
0,1,1,1,1,1,1,1,1,1,1,0,78.45,12,941.4000000000001,Electronic check,5333.35,0
0,0,1,1,1,0,0,0,1,0,1,0,100.55,24,2413.2,Mailed check,3895.35,0
0,1,0,1,0,0,0,0,0,0,0,1,20.35,1,20.35,Automatic,869.9,0
0,1,0,0,0,1,0,0,1,1,1,0,54.45,1,54.45,Electronic check,706.85,1
0,1,0,1,1,0,1,0,0,1,1,0,90.75,1,90.75,Electronic check,512.25,0
0,0,0,1,1,0,0,0,0,0,1,1,75.35,1,75.35,Automatic,2636.05,1
0,1,0,1,0,0,0,0,0,1,0,1,20.25,12,243.0,Automatic,814.75,0
0,0,0,1,0,0,0,0,0,0,0,1,20.05,24,481.20000000000005,Automatic,388.6,0
0,1,0,1,0,0,0,0,0,0,0,0,19.6,1,19.6,Mailed check,93.45,0
0,1,0,1,0,0,1,0,1,1,1,0,53.8,1,53.8,Electronic check,1389.85,0
0,0,1,1,0,1,1,1,0,0,1,0,70.2,12,842.4000000000001,Mailed check,2894.55,0
0,1,1,1,0,1,0,0,1,0,1,0,75.5,12,906.0,Electronic check,4025.6,0
0,1,1,1,0,0,0,0,0,0,0,0,20.35,24,488.40000000000003,Electronic check,1354.4,0
0,0,0,1,1,0,0,0,0,0,0,1,26.05,12,312.6,Automatic,1856.4,0
0,1,1,1,0,0,0,0,0,0,0,1,20.6,12,247.20000000000002,Automatic,926.0,0
0,0,0,1,0,1,0,0,0,1,1,0,75.7,1,75.7,Electronic check,189.2,1
0,1,1,1,0,0,0,0,0,1,0,1,20.1,12,241.20000000000002,Automatic,682.1,0
1,1,0,1,1,0,0,0,0,0,0,1,24.3,24,583.2,Automatic,1778.7,0
0,1,0,1,1,0,0,0,0,1,0,0,24.5,24,588.0,Electronic check,1816.2,0
0,0,0,1,1,0,1,1,1,1,1,1,110.5,24,2652.0,Automatic,7069.25,0
0,1,0,1,1,0,0,0,0,1,0,1,25.25,24,606.0,Automatic,1841.2,0
0,0,0,1,1,0,0,0,0,1,1,0,74.25,1,74.25,Mailed check,74.25,1
1,1,0,1,0,1,0,1,0,0,1,1,90.1,12,1081.1999999999998,Automatic,2656.7,0
0,1,0,1,0,1,0,1,1,1,1,1,68.75,12,825.0,Automatic,1689.45,0
0,1,1,1,0,0,0,0,0,0,0,0,19.2,24,460.79999999999995,Mailed check,1054.75,0
1,0,0,1,1,0,1,0,0,1,1,0,89.7,1,89.7,Electronic check,2187.55,1
0,0,0,1,1,1,1,1,1,1,1,1,115.1,24,2762.3999999999996,Automatic,7334.05,0
1,0,0,1,1,0,0,0,0,1,1,0,96.4,1,96.4,Electronic check,1581.2,1
1,0,0,1,0,0,0,0,0,1,1,1,69.5,1,69.5,Automatic,69.5,1
0,0,0,1,1,0,1,0,0,1,1,1,99.65,1,99.65,Automatic,2404.85,0
0,1,0,1,1,0,0,1,0,1,1,0,91.45,1,91.45,Electronic check,171.45,0
0,1,1,1,0,1,1,1,1,0,1,0,84.75,24,2034.0,Mailed check,2839.45,0
1,1,0,1,1,0,0,0,0,1,1,1,85.25,1,85.25,Automatic,3132.75,1
0,1,1,1,1,0,0,1,1,1,1,0,78.75,12,945.0,Mailed check,3942.45,0
0,1,1,1,0,0,0,0,0,0,0,1,20.25,24,486.0,Automatic,873.4,0
0,0,1,1,0,0,0,0,0,0,0,1,19.9,24,477.59999999999997,Automatic,1529.65,0
0,1,1,1,1,1,1,0,1,1,1,1,97.75,24,2346.0,Automatic,6991.6,0
0,0,0,1,0,0,0,0,0,0,0,0,19.4,1,19.4,Mailed check,19.4,1
0,0,0,1,1,0,0,0,0,1,1,0,83.3,1,83.3,Electronic check,803.3,1
